time_sec,value
1,23.0
2,17.0
3,14.0
4,11.0
5,8.0
6,13.0
7,19.0
8,22.0
9,22.0
10,21.0
11,18.0
12,13.0
13,14.719465648854962
14,15.53891064818227
15,15.942532247168058
16,16.0061021891578
17,16.20697266320635
18,16.51484883352625
19,16.798600887351363
20,16.96008475740117
21,17.285489849517706
22,17.590311188324744
23,17.00996913566435
24,16.75398855189592
25,17.311150654548783
26,17.639122211889777
27,17.107796400062536
28,17.29803882503127
29,16.788235098790146
30,17.105882255277425
31,16.98257075726834
32,16.888289123952525
33,16.796067638899338
34,17.02908220654644
35,16.88419090872069
36,16.814719028504832
37,16.734878894097378
38,17.51762956111713
39,17.20957235631614
40,16.72455804127594
41,16.854703263062213
42,17.692618807103628
43,17.907145905452953
44,17.84588064503417
45,17.621413604959834
46,17.46182620546499
47,17.875700747520142
48,18.174520897834142
49,18.65392711558374
50,18.47370268822665
51,18.21250677482493
52,17.912337037602583
53,18.231261455604265
54,18.138102637914493
55,18.46638972199907
56,18.893364332153386
57,19.69668216607669
58,19.93503463142544
59,20.01653692355586
60,19.58022418133513
61,19.17514858701793
62,18.432525385759888
63,18.26607819103492
64,18.400829357689744
65,18.333619312049507
66,18.560851986793985
67,18.613118301089298
68,18.33008856230936
69,17.932438484576732
70,18.67358358337364
71,18.80102542666781
72,18.88494851099928
73,18.88321226885841
74,18.426511794806565
75,18.739278202236
76,18.60157826461609
77,18.179019170622222
78,18.13445340553584
79,18.10404840819428
80,17.881009249724514
81,17.917948233884815
82,17.562021864090696
83,17.724370306061097
84,18.35152081649209
85,18.800760408246045
86,18.400380204123024
87,17.94916129547715
88,18.838217011374937
89,18.703723890302854
90,18.94488520096538
91,19.40434921526868
92,19.25752516113988
93,18.852643177584863
94,18.266242537409035
95,18.259558050313714
96,18.40880524238532
97,18.22429198642704
98,17.9612025969871
99,17.988353236478048
100,18.085973493239024
101,18.066519504253097
102,18.15779506811168
103,18.07889753405584
104,18.02227319450884
105,18.142172011376555
106,18.209544264308967
107,18.06758254055143
108,17.910217125789025
109,17.895812754465393
110,17.72853878829989
111,18.06136421354158
112,18.76592382774457
113,19.69311228981213
114,19.7267842817882
115,19.38355343121668
116,19.46146175497842
117,19.11250996180293
118,18.53568109002845
119,18.542350348935795
120,18.69775939152216
121,18.14699290330825
122,17.657146641768193
123,17.221103014065914
124,16.937474583956032
125,17.44191736860637
126,17.557534559789566
127,17.53634303747054
128,17.4962693894577
129,17.965937725031882
130,17.359416738963816
131,17.034999466440084
132,16.645596637066195
133,16.847513147430433
134,16.816209403903898
135,16.8479543260121
136,16.979327716511584
137,16.904478673070606
138,16.67160320445983
139,15.998040878745067
140,15.789279154466872
141,15.977844335920697
142,16.14805431815046
143,16.051470768097786
144,15.640838560854975
145,15.7316161916244
146,15.99577698554604
147,16.220640893536377
148,16.55250271966895
149,16.709457466704706
150,16.880148816685683
151,16.503507244163735
152,16.376295746623992
153,15.935459701268986
154,15.788897733846172
155,16.557461588112677
156,16.71947153479708
157,16.535872131034903
158,16.88601724632926
159,16.662433083596284
160,16.77099756369595
161,17.12713446958032
162,17.203718749941675
163,16.915985769022882
164,16.834231460437366
165,16.78826749337658
166,16.492281894836438
167,16.630617481714246
168,16.834539510087893
169,16.598764416965654
170,16.67112942037874
171,17.30372950419686
172,17.165172736889303
173,16.85469374635163
174,16.36141280724175
175,15.957997860060267
176,16.01379746482867
177,16.09424229786888
178,16.11103092337053
179,15.991845049700247
180,16.025334289556007
181,16.038786547763078
182,15.94849775149348
183,16.275296867872726
184,16.283073760351456
185,16.00174494219123
186,16.347642190561267
187,16.798533863479868
188,16.548076455549456
189,16.991937060459552
190,17.600184837481684
191,17.231910600559026
192,17.096301950469627
193,16.969215121068146
194,16.754569537720386
195,16.477284768860194
196,16.5436616894494
197,16.35878736646383
198,16.047919579646255
199,16.258455913854135
200,16.520532304753154
201,16.576999220105662
202,16.72302341957664
203,17.07786434943982
204,16.84903103872339
205,16.91983627099517
206,16.707142421508408
207,16.474390548196098
208,16.166718602183696
209,15.861437204367393
210,16.323697454002275
211,16.77834728895693
212,17.01338749129968
213,17.238157096420498
214,17.29102155140673
215,16.95999585871897
216,17.02115903261303
217,17.204480227388224
218,17.382242897524534
219,17.604180451537616
220,17.39236090307523
221,16.98643854434788
222,16.717646963172747
223,16.68833203477923
224,16.796316197048498
225,17.160725779311004
226,17.64128961530217
227,18.639694238604346
228,19.019225875582663
229,18.30281956725728
230,17.75336640724183
231,16.878732814483662
232,16.917758616722423
233,16.972063418183804
234,17.134718139156455
235,16.943678702555335
236,16.992415770869425
237,17.3887531103663
238,17.635743768625318
239,17.344846610609707
240,17.70891712044422
241,17.95538364800306
242,17.894638263748057
243,17.54351052339775
244,17.224521046795495
245,17.189414597527993
246,16.94563081448919
247,17.840480378978377
248,18.44489656672169
249,17.83071702054017
250,17.67769420368197
251,17.630288805770313
252,17.87533170990128
253,18.341024865585688
254,18.51408098117137
255,18.62203169414352
256,18.21597298752367
257,18.11924305317234
258,17.957361608352713
259,17.41452344807798
260,17.775327887891493
261,18.42299723032844
262,18.207105571768
263,18.496888308890327
264,18.061567926081054
265,18.199135852162108
266,18.06357782677319
267,17.478176061709647
268,18.014685456752623
269,17.85457416553777
270,18.075403475108462
271,17.898806950216937
272,17.96757437474217
273,17.659570275176037
274,17.374842964414572
275,17.628117301378165
276,17.41893301545474
277,17.252500177250944
278,17.31724525246107
279,17.213437873343192
280,17.629017214428323
281,17.743978203957045
282,17.778940014471466
283,18.314290285353188
284,18.47311838583242
285,18.68373677166484
286,18.78617273032156
287,18.402132694685665
288,17.945896290658872
289,17.761922451447617
290,17.60011608933591
291,17.19613381801608
292,17.008267636032155
293,17.287451606725664
294,17.32215025575902
295,16.80949329361921
296,17.22513885336745
297,17.263026710718965
298,16.98573084079277
299,17.129998266951397
300,17.50505582244034
301,17.919202553971594
302,17.599538711182056
303,17.740537516852307
304,18.32421228860657
305,18.4871342546325
306,18.19826850926501
307,17.81589185723969
308,17.490704876305106
309,17.964812242236768
310,18.693158919619982
311,18.60030960878729
312,18.5326030232426
313,17.753465155796924
314,17.948697379866935
315,18.306657619238003
316,18.31118757890153
317,18.042128244222823
318,17.798542202731362
319,17.746104013305857
320,18.003926776611713
321,17.885323908954653
322,17.26857312911263
323,16.65332883083937
324,16.532995110238414
325,16.628239216460763
326,17.065607063626917
327,17.1853807939205
328,17.89618531665456
329,17.625703966642455
330,16.671576000511802
331,16.52770135724678
332,16.595828246408455
333,16.2248515135638
334,16.509333983649338
335,16.652710520490164
336,16.51203261122826
337,16.692081416788504
338,17.29216283357701
339,18.21335792521853
340,18.71769520930804
341,18.01563733219632
342,17.68046821277972
343,18.046794057358603
344,17.18371687008201
345,16.105830364636596
346,16.55541072927319
347,16.621551072280283
348,16.801042058723652
349,16.97497371408596
350,16.824947428171917
351,16.96939693103263
352,16.96348522008995
353,16.860303773513238
354,16.335670308532755
355,16.303572022024184
356,16.421566702276213
357,15.9997176350051
358,15.59859138815366
359,15.75415069047041
360,15.731930072923948
361,16.365499490110192
362,16.630998980220383
363,16.461997960440762
364,16.57653829376288
365,16.493502119440656
366,16.556569456272612
367,16.712492289738208
368,16.868191096717794
369,16.49808432109516
370,16.65163082706427
371,16.965761654128542
372,17.05972843646221
373,17.39676779729416
374,16.948347310069494
375,17.086777264767086
376,17.094056621584386
377,16.642279909835437
378,16.390250876581447
379,16.096075523654697
380,15.973732922811402
381,16.268750986185054
382,16.720074586477992
383,16.94218998928251
384,16.876081223378296
385,16.54314605331397
386,16.434218372756966
387,16.434173797306762
388,16.244865813237006
389,15.766154390701658
390,14.456611570247937
391,11.0
392,11.0
393,11.0
394,11.0
395,11.0
401,15.0
402,17.0
403,18.0
404,16.0
405,14.0
406,12.0
407,14.0
408,16.0
409,16.0
410,15.0
411,14.0
412,12.0
413,12.0
414,12.0
415,11.0
416,8.0
417,8.0
418,8.0
419,7.0
420,6.0
421,6.0
422,7.0
423,8.0
424,11.0
425,11.0
426,9.0
427,8.0
428,7.0
429,7.0
430,6.0
431,6.0
432,6.0
433,6.0
434,6.0
435,6.0
436,5.0
437,7.0
438,8.0
439,11.0
440,10.0
441,7.0
442,5.0
